"id","longitude","latitude","lat","long","address","neighborhood","city","metro_area","subregion","region","postal"
679,106.999374666089,-6.21826576415524,-6.21826576415524,106.999374666089,"17142, Bekasi Utara, Jawa Barat, IDN","Marga Mulya","Bekasi Utara","Kota Bekasi","Kota Bekasi","Jawa Barat","17142"
690,107.002528582521,-6.22691803347139,-6.22691803347139,107.002528582521,"Jalan Bulevar Selatan, Bekasi Utara, Jawa Barat, 17142, IDN","Marga Mulya","Bekasi Utara","Kota Bekasi","Kota Bekasi","Jawa Barat","17142"
749,107.009049130421,-6.22562190609457,-6.22562190609457,107.009049130421,"Jalan Perjuangan, Bekasi Utara, Jawa Barat, 17142, IDN","Marga Mulya","Bekasi Utara","Kota Bekasi","Kota Bekasi","Jawa Barat","17142"
3,107.010946858762,-6.25328775699373,-6.25328775699373,107.010946858762,"Jalan Rawa Semut Baru, Bekasi Timur, Jawa Barat, 17113, IDN","Margahayu","Bekasi Timur","Kota Bekasi","Kota Bekasi","Jawa Barat","17113"
13,107.007437859757,-6.25842267294769,-6.25842267294769,107.007437859757,"Jalan Tol Jakarta - Cikampek, Bekasi Timur, Jawa Barat, 17113, IDN","Margahayu","Bekasi Timur","Kota Bekasi","Kota Bekasi","Jawa Barat","17113"
27,107.002285988219,-6.24947162830569,-6.24947162830569,107.002285988219,"Jalan Graha Jelita 5 30, Bekasi Timur, Jawa Barat, 17113, IDN","Margahayu","Bekasi Timur","Kota Bekasi","Kota Bekasi","Jawa Barat","17113"
31,107.01538902453,-6.2545920072759,-6.2545920072759,107.01538902453,"Insan Bhakti Pertiwi, Jalan Rawa Semut Dalam, Bekasi Timur, Jawa Barat, 17113, IDN","Margahayu","Bekasi Timur","Kota Bekasi","Kota Bekasi","Jawa Barat","17113"
34,106.999968141875,-6.25661819286303,-6.25661819286303,106.999968141875,"Jalan Tol Jakarta - Cikampek, Bekasi Timur, Jawa Barat, 17113, IDN","Margahayu","Bekasi Timur","Kota Bekasi","Kota Bekasi","Jawa Barat","17113"
44,107.0126475677,-6.25111361309086,-6.25111361309086,107.0126475677,"Jalan Sersan Hamzah, Bekasi Timur, Jawa Barat, 17113, IDN","Margahayu","Bekasi Timur","Kota Bekasi","Kota Bekasi","Jawa Barat","17113"
124,107.000164687077,-6.24602672235359,-6.24602672235359,107.000164687077,"Jalan Mawar 6, Bekasi Timur, Jawa Barat, 17113, IDN","Margahayu","Bekasi Timur","Kota Bekasi","Kota Bekasi","Jawa Barat","17113"
125,107.003871222997,-6.24417617608438,-6.24417617608438,107.003871222997,"Santi Lestari S.Kep, Jalan Kenari 2, Bekasi Timur, Jawa Barat, 17113, IDN","Margahayu","Bekasi Timur","Kota Bekasi","Kota Bekasi","Jawa Barat","17113"
156,107.0142479204,-6.25478534747258,-6.25478534747258,107.0142479204,"Jalan Rawa Semut, Bekasi Timur, Jawa Barat, 17113, IDN","Margahayu","Bekasi Timur","Kota Bekasi","Kota Bekasi","Jawa Barat","17113"
157,107.000137038977,-6.25370608320314,-6.25370608320314,107.000137038977,"Komplek Pengairan, Bekasi Timur, Jawa Barat, 17113, IDN","Margahayu","Bekasi Timur","Kota Bekasi","Kota Bekasi","Jawa Barat","17113"
161,107.008128020088,-6.25483525084978,-6.25483525084978,107.008128020088,"Jalan Cut Meutia, Bekasi Timur, Jawa Barat, 17113, IDN","Margahayu","Bekasi Timur","Kota Bekasi","Kota Bekasi","Jawa Barat","17113"
177,107.003070814407,-6.24401474391545,-6.24401474391545,107.003070814407,"Kelenteng Hok Lay Kiong, Jalan Kenari 1, Bekasi Timur, Jawa Barat, 17113, IDN","Margahayu","Bekasi Timur","Kota Bekasi","Kota Bekasi","Jawa Barat","17113"
250,107.015064942925,-6.25269344393236,-6.25269344393236,107.015064942925,"Jalan Rawa Semut 1, Bekasi Timur, Jawa Barat, 17113, IDN","Margahayu","Bekasi Timur","Kota Bekasi","Kota Bekasi","Jawa Barat","17113"
303,107.003637995583,-6.25537737746334,-6.25537737746334,107.003637995583,"Langgeng, Jalan Chairil Anwar, Bekasi Timur, Jawa Barat, 17113, IDN","Margahayu","Bekasi Timur","Kota Bekasi","Kota Bekasi","Jawa Barat","17113"
333,107.007570173278,-6.25561092310193,-6.25561092310193,107.007570173278,"Wirehouse, Jalan Cut Meutia, Bekasi Timur, Jawa Barat, 17113, IDN","Margahayu","Bekasi Timur","Kota Bekasi","Kota Bekasi","Jawa Barat","17113"
338,107.006607547937,-6.25500964362695,-6.25500964362695,107.006607547937,"Jalan Cut Meutia, Bekasi Timur, Jawa Barat, 17113, IDN","Margahayu","Bekasi Timur","Kota Bekasi","Kota Bekasi","Jawa Barat","17113"
344,107.02161003351,-6.24971839731627,-6.24971839731627,107.02161003351,"Warung Goojill, Jalan Beringin 2 67, Bekasi Timur, Jawa Barat, 17113, IDN","Margahayu","Bekasi Timur","Kota Bekasi","Kota Bekasi","Jawa Barat","17113"
350,107.009906627799,-6.25518481141228,-6.25518481141228,107.009906627799,"17113, Bekasi Timur, Jawa Barat, IDN","Margahayu","Bekasi Timur","Kota Bekasi","Kota Bekasi","Jawa Barat","17113"
360,107.014558898638,-6.26105003709279,-6.26105003709279,107.014558898638,"Jalan Tol Jakarta - Cikampek, Bekasi Timur, Jawa Barat, 17113, IDN","Margahayu","Bekasi Timur","Kota Bekasi","Kota Bekasi","Jawa Barat","17113"
409,107.015958363721,-6.26125115224676,-6.26125115224676,107.015958363721,"Jalan Komplek Pengairan Blok B, Bekasi Timur, Jawa Barat, 17113, IDN","Margahayu","Bekasi Timur","Kota Bekasi","Kota Bekasi","Jawa Barat","17113"
433,107.008794756725,-6.25699035693909,-6.25699035693909,107.008794756725,"Jalan Chairil Anwar, Bekasi Timur, Jawa Barat, 17113, IDN","Margahayu","Bekasi Timur","Kota Bekasi","Kota Bekasi","Jawa Barat","17113"
451,107.009325496069,-6.25722488704472,-6.25722488704472,107.009325496069,"Axa Bank Mandiri Insurance, Jalan Chairil Anwar, Bekasi Timur, Jawa Barat, 17113, IDN","Margahayu","Bekasi Timur","Kota Bekasi","Kota Bekasi","Jawa Barat","17113"
454,107.019496137504,-6.25739469329022,-6.25739469329022,107.019496137504,"Rumah Hana, Jalan Rasamala 3 987, Bekasi Timur, Jawa Barat, 17113, IDN","Margahayu","Bekasi Timur","Kota Bekasi","Kota Bekasi","Jawa Barat","17113"
506,107.024537133693,-6.24970710171801,-6.24970710171801,107.024537133693,"Jalan Underpass Bulak Kapal, Bekasi Timur, Jawa Barat, 17113, IDN","Margahayu","Bekasi Timur","Kota Bekasi","Kota Bekasi","Jawa Barat","17113"
559,106.999996906382,-6.25164258578403,-6.25164258578403,106.999996906382,"Kemah Kopi, Jalan Mayor Madmuin Hasibuan 4B, Bekasi Timur, Jawa Barat, 17113, IDN","Margahayu","Bekasi Timur","Kota Bekasi","Kota Bekasi","Jawa Barat","17113"
698,107.010562464815,-6.25675927591824,-6.25675927591824,107.010562464815,"17113, Bekasi Timur, Jawa Barat, IDN","Margahayu","Bekasi Timur","Kota Bekasi","Kota Bekasi","Jawa Barat","17113"
708,107.01356003157,-6.25537168353564,-6.25537168353564,107.01356003157,"Nasi Uduk Bu Ipah, Jalan Rawa Semut, Bekasi Timur, Jawa Barat, 17113, IDN","Margahayu","Bekasi Timur","Kota Bekasi","Kota Bekasi","Jawa Barat","17113"
769,107.00162563058,-6.24959669253586,-6.24959669253586,107.00162563058,"Candi Yoga Studio, Jalan Kuntung 1, Bekasi Timur, Jawa Barat, 17113, IDN","Margahayu","Bekasi Timur","Kota Bekasi","Kota Bekasi","Jawa Barat","17113"
79,106.976173602144,-6.18324510580194,-6.18324510580194,106.976173602144,"Mie Ayam Idola, Jalan Halte Tanah Apit, Medan Satria, Jawa Barat, 17132, IDN","Medan Satria","Medan Satria","Kota Bekasi","Kota Bekasi","Jawa Barat","17132"
141,106.977766775812,-6.1936763905107,-6.1936763905107,106.977766775812,"Pusat Otomotif Sentra Harapan Indah, Medan Satria, Jawa Barat, 17132, IDN","Medan Satria","Medan Satria","Kota Bekasi","Kota Bekasi","Jawa Barat","17132"
233,106.971861269505,-6.20791390130906,-6.20791390130906,106.971861269505,"17132, Medan Satria, Jawa Barat, IDN","Medan Satria","Medan Satria","Kota Bekasi","Kota Bekasi","Jawa Barat","17132"
289,106.975623374462,-6.18709667533777,-6.18709667533777,106.975623374462,"Jalan Harapan Indah Boulevard, Medan Satria, Jawa Barat, 17132, IDN","Medan Satria","Medan Satria","Kota Bekasi","Kota Bekasi","Jawa Barat","17132"
339,106.973435741209,-6.19132621107419,-6.19132621107419,106.973435741209,"Martabak Madura, Jalan Paj 19, Medan Satria, Jawa Barat, 17132, IDN","Medan Satria","Medan Satria","Kota Bekasi","Kota Bekasi","Jawa Barat","17132"
380,106.968804766311,-6.19913671822396,-6.19913671822396,106.968804766311,"17132, Medan Satria, Jawa Barat, IDN","Medan Satria","Medan Satria","Kota Bekasi","Kota Bekasi","Jawa Barat","17132"
402,106.971192838107,-6.20848046495169,-6.20848046495169,106.971192838107,"Jalan Wahab Affan, Medan Satria, Jawa Barat, 17132, IDN","Medan Satria","Medan Satria","Kota Bekasi","Kota Bekasi","Jawa Barat","17132"
459,106.979018864967,-6.20584405671004,-6.20584405671004,106.979018864967,"17132, Medan Satria, Jawa Barat, IDN","Medan Satria","Medan Satria","Kota Bekasi","Kota Bekasi","Jawa Barat","17132"
495,106.970106726338,-6.20556101122429,-6.20556101122429,106.970106726338,"17132, Medan Satria, Jawa Barat, IDN","Medan Satria","Medan Satria","Kota Bekasi","Kota Bekasi","Jawa Barat","17132"
553,106.975564610096,-6.19230960383526,-6.19230960383526,106.975564610096,"Jalan Harapan Indah, Medan Satria, Jawa Barat, 17132, IDN","Medan Satria","Medan Satria","Kota Bekasi","Kota Bekasi","Jawa Barat","17132"
563,106.98379613756,-6.19828566568902,-6.19828566568902,106.98379613756,"17132, Medan Satria, Jawa Barat, IDN","Medan Satria","Medan Satria","Kota Bekasi","Kota Bekasi","Jawa Barat","17132"
576,106.970271703391,-6.19746504085863,-6.19746504085863,106.970271703391,"17132, Medan Satria, Jawa Barat, IDN","Medan Satria","Medan Satria","Kota Bekasi","Kota Bekasi","Jawa Barat","17132"
603,106.975287951169,-6.18253046119059,-6.18253046119059,106.975287951169,"Jalan Halte Tanah Apit, Medan Satria, Jawa Barat, 17132, IDN","Medan Satria","Medan Satria","Kota Bekasi","Kota Bekasi","Jawa Barat","17132"
646,106.975599894701,-6.18873775266335,-6.18873775266335,106.975599894701,"Jalan Meli Melo 1 Centre Culinaire, Medan Satria, Jawa Barat, 17132, IDN","Medan Satria","Medan Satria","Kota Bekasi","Kota Bekasi","Jawa Barat","17132"
650,106.977670422817,-6.19635695786411,-6.19635695786411,106.977670422817,"Jalan Pejuang, Medan Satria, Jawa Barat, 17132, IDN","Medan Satria","Medan Satria","Kota Bekasi","Kota Bekasi","Jawa Barat","17132"
92,107.017493446813,-6.30334956866065,-6.30334956866065,107.017493446813,"17158, Mustika Jaya, Jawa Barat, IDN","Mustika Jaya","Mustika Jaya","Kota Bekasi","Kota Bekasi","Jawa Barat","17158"
127,107.036344116935,-6.29950845033231,-6.29950845033231,107.036344116935,"17158, Mustika Jaya, Jawa Barat, IDN","Mustika Jaya","Mustika Jaya","Kota Bekasi","Kota Bekasi","Jawa Barat","17158"
133,107.018129927484,-6.30420080950501,-6.30420080950501,107.018129927484,"Jalan Asem Jaya, Mustika Jaya, Jawa Barat, 17158, IDN","Mustika Jaya","Mustika Jaya","Kota Bekasi","Kota Bekasi","Jawa Barat","17158"
135,107.036399081845,-6.30077809446253,-6.30077809446253,107.036399081845,"17158, Mustika Jaya, Jawa Barat, IDN","Mustika Jaya","Mustika Jaya","Kota Bekasi","Kota Bekasi","Jawa Barat","17158"
192,107.028295051384,-6.28785710321265,-6.28785710321265,107.028295051384,"Mie Ayam Bangka Ceria, Perumahan Mutiara Gading Timur 2, Mustika Jaya, Jawa Barat, 17158, IDN","Mustika Jaya","Mustika Jaya","Kota Bekasi","Kota Bekasi","Jawa Barat","17158"
242,107.036399410683,-6.29261819035658,-6.29261819035658,107.036399410683,"17158, Mustika Jaya, Jawa Barat, IDN","Mustika Jaya","Mustika Jaya","Kota Bekasi","Kota Bekasi","Jawa Barat","17158"
337,107.038713564568,-6.30491707427434,-6.30491707427434,107.038713564568,"Pondok Ngadem Sop Iga, Jalan Gondang, Mustika Jaya, Jawa Barat, 17158, IDN","Mustika Jaya","Mustika Jaya","Kota Bekasi","Kota Bekasi","Jawa Barat","17158"
348,107.036307382534,-6.2901600962685,-6.2901600962685,107.036307382534,"Perumahan Kodam Mustika Jaya 25, Mustika Jaya, Jawa Barat, 17158, IDN","Mustika Jaya","Mustika Jaya","Kota Bekasi","Kota Bekasi","Jawa Barat","17158"
407,107.023995656563,-6.2898866091938,-6.2898866091938,107.023995656563,"Warung Citra, Perumahan Mutiara Gading Timur, Mustika Jaya, Jawa Barat, 17158, IDN","Mustika Jaya","Mustika Jaya","Kota Bekasi","Kota Bekasi","Jawa Barat","17158"
438,107.026882274981,-6.29172657035504,-6.29172657035504,107.026882274981,"Perumahan Mutiara Gading Timur 30, Mustika Jaya, Jawa Barat, 17158, IDN","Mustika Jaya","Mustika Jaya","Kota Bekasi","Kota Bekasi","Jawa Barat","17158"
500,107.026243782532,-6.29893824732889,-6.29893824732889,107.026243782532,"Vanobanana, Perumahan Pesona Bumyagara 13, Mustika Jaya, Jawa Barat, 17158, IDN","Mustika Jaya","Mustika Jaya","Kota Bekasi","Kota Bekasi","Jawa Barat","17158"
530,107.017683602361,-6.30586643837029,-6.30586643837029,107.017683602361,"Grobbak Korea Jajanan Korea Odeng Toppoki, Jalan Asem Jaya 21, Permata Legenda, Mustika Jaya, Jawa Barat, 17158, IDN","Mustika Jaya","Mustika Jaya","Kota Bekasi","Kota Bekasi","Jawa Barat","17158"
536,107.019574962685,-6.30358544028979,-6.30358544028979,107.019574962685,"Jalan Asem Jaya, Mustika Jaya, Jawa Barat, 17158, IDN","Mustika Jaya","Mustika Jaya","Kota Bekasi","Kota Bekasi","Jawa Barat","17158"
622,107.025648585113,-6.29823557916925,-6.29823557916925,107.025648585113,"Perumahan Pesona Bumyagara, Mustika Jaya, Jawa Barat, 17158, IDN","Mustika Jaya","Mustika Jaya","Kota Bekasi","Kota Bekasi","Jawa Barat","17158"
625,107.031149856947,-6.28258706807126,-6.28258706807126,107.031149856947,"Warung Afi, Perumahan Mutiara Gading Timur 7, Mustika Jaya, Jawa Barat, 17158, IDN","Mustika Jaya","Mustika Jaya","Kota Bekasi","Kota Bekasi","Jawa Barat","17158"
648,107.036391626683,-6.28376124198055,-6.28376124198055,107.036391626683,"Dewa Tirta, Perumahan Griya Persada Elok 7, Mustika Jaya, Jawa Barat, 17158, IDN","Mustika Jaya","Mustika Jaya","Kota Bekasi","Kota Bekasi","Jawa Barat","17158"
659,107.021639663839,-6.282796852359,-6.282796852359,107.021639663839,"Jalan Elang 3 99, Mustika Jaya, Jawa Barat, 17158, IDN","Mustika Jaya","Mustika Jaya","Kota Bekasi","Kota Bekasi","Jawa Barat","17158"
684,107.023751457735,-6.2867663792211,-6.2867663792211,107.023751457735,"Jalan Al Muminin, Mustika Jaya, Jawa Barat, 17158, IDN","Mustika Jaya","Mustika Jaya","Kota Bekasi","Kota Bekasi","Jawa Barat","17158"
718,107.031347304626,-6.29650474428477,-6.29650474428477,107.031347304626,"Jalan Umar, Mustika Jaya, Jawa Barat, 17158, IDN","Mustika Jaya","Mustika Jaya","Kota Bekasi","Kota Bekasi","Jawa Barat","17158"
766,107.033365737908,-6.29342652056203,-6.29342652056203,107.033365737908,"Blue Gas, Jalan Tenggilis, Mustika Jaya, Jawa Barat, 17158, IDN","Mustika Jaya","Mustika Jaya","Kota Bekasi","Kota Bekasi","Jawa Barat","17158"
9,107.006330995748,-6.28771231841786,-6.28771231841786,107.006330995748,"Jalan Raya Mustikasari, Mustika Jaya, Jawa Barat, 17157, IDN","Mustika Sari","Mustika Jaya","Kota Bekasi","Kota Bekasi","Jawa Barat","17157"
55,107.006995536649,-6.29451275183161,-6.29451275183161,107.006995536649,"Jalan Linun, Mustika Jaya, Jawa Barat, 17157, IDN","Mustika Sari","Mustika Jaya","Kota Bekasi","Kota Bekasi","Jawa Barat","17157"
61,107.015189369326,-6.29707146501293,-6.29707146501293,107.015189369326,"Jalan Jati Kencana Raya, Mustika Jaya, Jawa Barat, 17157, IDN","Mustika Sari","Mustika Jaya","Kota Bekasi","Kota Bekasi","Jawa Barat","17157"
198,107.016087713024,-6.29431410764368,-6.29431410764368,107.016087713024,"Jalan Erlangga 3 170, Mustika Jaya, Jawa Barat, 17157, IDN","Mustika Sari","Mustika Jaya","Kota Bekasi","Kota Bekasi","Jawa Barat","17157"
206,107.011579330829,-6.28985470106254,-6.28985470106254,107.011579330829,"Jalan Caringin, Mustika Jaya, Jawa Barat, 17157, IDN","Mustika Sari","Mustika Jaya","Kota Bekasi","Kota Bekasi","Jawa Barat","17157"
234,107.00201874133,-6.29575649706786,-6.29575649706786,107.00201874133,"Ayam Bakar Mas Aw, Gang Laimun, Mustika Jaya, Jawa Barat, 17157, IDN","Mustika Sari","Mustika Jaya","Kota Bekasi","Kota Bekasi","Jawa Barat","17157"
322,106.998723432536,-6.30113325434948,-6.30113325434948,106.998723432536,"Deni Babakan Frozen Food, Jalan Mustikasari Raya, Mustika Jaya, Jawa Barat, 17157, IDN","Mustika Sari","Mustika Jaya","Kota Bekasi","Kota Bekasi","Jawa Barat","17157"
366,107.004889748118,-6.30119948668608,-6.30119948668608,107.004889748118,"17157, Mustika Jaya, Jawa Barat, IDN","Mustika Sari","Mustika Jaya","Kota Bekasi","Kota Bekasi","Jawa Barat","17157"
412,107.004838388177,-6.28735773349913,-6.28735773349913,107.004838388177,"Jalan Makrik 2, Mustika Jaya, Jawa Barat, 17157, IDN","Mustika Sari","Mustika Jaya","Kota Bekasi","Kota Bekasi","Jawa Barat","17157"
550,107.011397217423,-6.29927251342625,-6.29927251342625,107.011397217423,"17157, Mustika Jaya, Jawa Barat, IDN","Mustika Sari","Mustika Jaya","Kota Bekasi","Kota Bekasi","Jawa Barat","17157"
564,107.000002442197,-6.29543245719342,-6.29543245719342,107.000002442197,"Cafe Bos, Jalan Narogong Bojong Rawalumbu, Mustika Jaya, Jawa Barat, 17157, IDN","Mustika Sari","Mustika Jaya","Kota Bekasi","Kota Bekasi","Jawa Barat","17157"
647,107.000072533362,-6.30029909214855,-6.30029909214855,107.000072533362,"17157, Mustika Jaya, Jawa Barat, IDN","Mustika Sari","Mustika Jaya","Kota Bekasi","Kota Bekasi","Jawa Barat","17157"
699,107.013859542587,-6.28620712997465,-6.28620712997465,107.013859542587,"Gorengan Bang Dul, Jalan Cipete Raya, Mustika Jaya, Jawa Barat, 17157, IDN","Mustika Sari","Mustika Jaya","Kota Bekasi","Kota Bekasi","Jawa Barat","17157"
747,107.005208886151,-6.2924216422409,-6.2924216422409,107.005208886151,"Bengkel Mobil Rahayu, Jalan Mandor Demong, Mustika Jaya, Jawa Barat, 17157, IDN","Mustika Sari","Mustika Jaya","Kota Bekasi","Kota Bekasi","Jawa Barat","17157"
758,107.004378148219,-6.2902184369636,-6.2902184369636,107.004378148219,"Ketok Magic Fan Mustika Damis, Jalan Mekarsari Raya, Mustika Jaya, Jawa Barat, 17157, IDN","Mustika Sari","Mustika Jaya","Kota Bekasi","Kota Bekasi","Jawa Barat","17157"
78,106.99624057229,-6.32511817917277,-6.32511817917277,106.99624057229,"Padurenan, Mustika Jaya, Jawa Barat, IDN","Padurenan","Mustika Jaya","Kota Bekasi","Kota Bekasi","Jawa Barat",""
95,107.004538117238,-6.32543102560802,-6.32543102560802,107.004538117238,"Showroom 165 Mobil, Jalan Telkom Padurenan, Mustika Jaya, Jawa Barat, 16340, IDN","Padurenan","Mustika Jaya","Kota Bekasi","Kota Bekasi","Jawa Barat","16340"
137,107.002123358823,-6.32471365088955,-6.32471365088955,107.002123358823,"Ghina Burger, Jalan Telkom Padurenan, Mustika Jaya, Jawa Barat, 16340, IDN","Padurenan","Mustika Jaya","Kota Bekasi","Kota Bekasi","Jawa Barat","16340"
169,107.021114089714,-6.31567918734669,-6.31567918734669,107.021114089714,"Perumahan Dukuh Zamrud, Mustika Jaya, Jawa Barat, 16340, IDN","Padurenan","Mustika Jaya","Kota Bekasi","Kota Bekasi","Jawa Barat","16340"
235,107.007381667988,-6.31197413572167,-6.31197413572167,107.007381667988,"Jalan Bengkong, Mustika Jaya, Jawa Barat, 16340, IDN","Padurenan","Mustika Jaya","Kota Bekasi","Kota Bekasi","Jawa Barat","16340"
288,107.015877893287,-6.31445576496849,-6.31445576496849,107.015877893287,"Perumahan Taman Harmoni Pedurenan 6, Mustika Jaya, Jawa Barat, 16340, IDN","Padurenan","Mustika Jaya","Kota Bekasi","Kota Bekasi","Jawa Barat","16340"
342,107.001702446696,-6.3157844649073,-6.3157844649073,107.001702446696,"Vida Bekasi, Jalan Raya Setu Bantargebang, Mustika Jaya, Jawa Barat, 16340, IDN","Padurenan","Mustika Jaya","Kota Bekasi","Kota Bekasi","Jawa Barat","16340"
347,107.015692537013,-6.3106624341067,-6.3106624341067,107.015692537013,"Jalan Kelapa Dua, Mustika Jaya, Jawa Barat, 16340, IDN","Padurenan","Mustika Jaya","Kota Bekasi","Kota Bekasi","Jawa Barat","16340"
430,106.991798674094,-6.32003091926899,-6.32003091926899,106.991798674094,"Moola Garage, Jalan Benda, Mustika Jaya, Jawa Barat, 16340, IDN","Padurenan","Mustika Jaya","Kota Bekasi","Kota Bekasi","Jawa Barat","16340"
503,107.022131494521,-6.31149091066031,-6.31149091066031,107.022131494521,"Serba Stroberi Cafe, Jalan Zamrud Utara, Mustika Jaya, Jawa Barat, 16340, IDN","Padurenan","Mustika Jaya","Kota Bekasi","Kota Bekasi","Jawa Barat","16340"
510,107.009108220201,-6.30612447744799,-6.30612447744799,107.009108220201,"Jalan Bengkong, Mustika Jaya, Jawa Barat, 16340, IDN","Padurenan","Mustika Jaya","Kota Bekasi","Kota Bekasi","Jawa Barat","16340"
511,107.007965444465,-6.32231248134622,-6.32231248134622,107.007965444465,"Padurenan, Mustika Jaya, Jawa Barat, IDN","Padurenan","Mustika Jaya","Kota Bekasi","Kota Bekasi","Jawa Barat",""
521,107.011008094995,-6.31482717708341,-6.31482717708341,107.011008094995,"Padurenan, Mustika Jaya, Jawa Barat, IDN","Padurenan","Mustika Jaya","Kota Bekasi","Kota Bekasi","Jawa Barat",""
548,106.991800769196,-6.32314382435705,-6.32314382435705,106.991800769196,"Padurenan, Mustika Jaya, Jawa Barat, IDN","Padurenan","Mustika Jaya","Kota Bekasi","Kota Bekasi","Jawa Barat",""
569,107.008182568639,-6.30749046869035,-6.30749046869035,107.008182568639,"Pom MINI 24 Jam, Jalan Bengkong, Mustika Jaya, Jawa Barat, 16340, IDN","Padurenan","Mustika Jaya","Kota Bekasi","Kota Bekasi","Jawa Barat","16340"
582,107.013371713113,-6.31852013519298,-6.31852013519298,107.013371713113,"Syafiqah Daycare, Jalan Raya Setu Bantargebang, Mustika Jaya, Jawa Barat, 16340, IDN","Padurenan","Mustika Jaya","Kota Bekasi","Kota Bekasi","Jawa Barat","16340"
587,106.996297643218,-6.31487710430118,-6.31487710430118,106.996297643218,"Gor Kusuma Putra, Jalan Haji Jole, Mustika Jaya, Jawa Barat, 16340, IDN","Padurenan","Mustika Jaya","Kota Bekasi","Kota Bekasi","Jawa Barat","16340"
653,107.000096871258,-6.32516507177279,-6.32516507177279,107.000096871258,"Padurenan, Mustika Jaya, Jawa Barat, IDN","Padurenan","Mustika Jaya","Kota Bekasi","Kota Bekasi","Jawa Barat",""
713,106.993756681448,-6.31257252938407,-6.31257252938407,106.993756681448,"Padurenan, Mustika Jaya, Jawa Barat, IDN","Padurenan","Mustika Jaya","Kota Bekasi","Kota Bekasi","Jawa Barat",""
752,107.008348917526,-6.32595782870615,-6.32595782870615,107.008348917526,"Padurenan, Mustika Jaya, Jawa Barat, IDN","Padurenan","Mustika Jaya","Kota Bekasi","Kota Bekasi","Jawa Barat",""
793,107.007919027515,-6.31201551739019,-6.31201551739019,107.007919027515,"Padurenan, Mustika Jaya, Jawa Barat, IDN","Padurenan","Mustika Jaya","Kota Bekasi","Kota Bekasi","Jawa Barat",""
25,106.99479550912,-6.19623987836059,-6.19623987836059,106.99479550912,"17131, Medan Satria, Jawa Barat, IDN","Pejuang","Medan Satria","Kota Bekasi","Kota Bekasi","Jawa Barat","17131"
111,106.989931422171,-6.19627258316699,-6.19627258316699,106.989931422171,"17131, Medan Satria, Jawa Barat, IDN","Pejuang","Medan Satria","Kota Bekasi","Kota Bekasi","Jawa Barat","17131"
209,106.982527399687,-6.17938717694166,-6.17938717694166,106.982527399687,"Mochiko Steel, Jalan Aster Indah 4 15B, Medan Satria, Jawa Barat, 17131, IDN","Pejuang","Medan Satria","Kota Bekasi","Kota Bekasi","Jawa Barat","17131"
465,106.983920520038,-6.18491042843153,-6.18491042843153,106.983920520038,"Kehamilan Sehat Harapan Indah, Jalan Bulevar Hijau Raya, Medan Satria, Jawa Barat, 17131, IDN","Pejuang","Medan Satria","Kota Bekasi","Kota Bekasi","Jawa Barat","17131"
467,106.989257879649,-6.18999452247369,-6.18999452247369,106.989257879649,"Jalan Pratama 5 24, Medan Satria, Jawa Barat, 17131, IDN","Pejuang","Medan Satria","Kota Bekasi","Kota Bekasi","Jawa Barat","17131"
544,106.979940369956,-6.18305566831633,-6.18305566831633,106.979940369956,"Jalan Bougenvil Indah 2, Medan Satria, Jawa Barat, 17131, IDN","Pejuang","Medan Satria","Kota Bekasi","Kota Bekasi","Jawa Barat","17131"
546,106.980002066664,-6.18809128810422,-6.18809128810422,106.980002066664,"17131, Medan Satria, Jawa Barat, IDN","Pejuang","Medan Satria","Kota Bekasi","Kota Bekasi","Jawa Barat","17131"
571,106.994108871274,-6.19360035814874,-6.19360035814874,106.994108871274,"17131, Medan Satria, Jawa Barat, IDN","Pejuang","Medan Satria","Kota Bekasi","Kota Bekasi","Jawa Barat","17131"
572,106.99226574474,-6.19596411066489,-6.19596411066489,106.99226574474,"17131, Medan Satria, Jawa Barat, IDN","Pejuang","Medan Satria","Kota Bekasi","Kota Bekasi","Jawa Barat","17131"
655,106.995807148392,-6.18188898376053,-6.18188898376053,106.995807148392,"Service Mesin Cuci, Kulkas, Jalan Taman Edelweis 4 33, Medan Satria, Jawa Barat, 17131, IDN","Pejuang","Medan Satria","Kota Bekasi","Kota Bekasi","Jawa Barat","17131"
162,106.987909856571,-6.25092207387473,-6.25092207387473,106.987909856571,"Jalan Tol Jakarta - Cikampek, Bekasi Selatan, Jawa Barat, 17148, IDN","Pekayon Jaya","Bekasi Selatan","Kota Bekasi","Kota Bekasi","Jawa Barat","17148"
230,106.988356157537,-6.25084313041055,-6.25084313041055,106.988356157537,"Jalan Tol Jakarta - Cikampek, Bekasi Selatan, Jawa Barat, 17148, IDN","Pekayon Jaya","Bekasi Selatan","Kota Bekasi","Kota Bekasi","Jawa Barat","17148"
323,106.991268122519,-6.2495620346661,-6.2495620346661,106.991268122519,"Jalan Tol Jakarta - Cikampek, Bekasi Selatan, Jawa Barat, 17148, IDN","Pekayon Jaya","Bekasi Selatan","Kota Bekasi","Kota Bekasi","Jawa Barat","17148"
352,106.991720948621,-6.24787836235623,-6.24787836235623,106.991720948621,"Ooredoo Metropolitan Mall Bekasi, Jalan Jenderal Ahmad Yani, Bekasi Selatan, Jawa Barat, 17148, IDN","Pekayon Jaya","Bekasi Selatan","Kota Bekasi","Kota Bekasi","Jawa Barat","17148"
